Time;Position; Rotation.X; Rotation.Y;FPS; Input;
58981.0587;(359.5714, 101.5139, -261.2276);86.0002;345.8001;29.9770;;
58981.0917;(359.8375, 101.5139, -261.2090);86.0002;345.8001;29.9886;;
58981.1257;(360.3697, 101.5139, -261.1718);86.0002;345.8001;29.9905;;
58981.1587;(360.9020, 101.5139, -261.1346);86.0002;345.8001;29.9456;;
58981.1917;(361.1681, 101.5139, -261.1159);86.0002;345.8001;29.9964;;
58981.2247;(361.7004, 101.5139, -261.0787);86.0002;345.8001;29.9872;;
58981.2587;(362.2327, 101.5139, -261.0415);85.4002;345.8001;29.9826;;
58981.2917;(362.4987, 101.5139, -261.0201);84.2002;345.8001;29.9531;;
58981.3257;(363.0295, 101.5139, -260.9666);83.5002;346.0001;29.9610;;
58981.3587;(363.5596, 101.5139, -260.9066);83.4002;346.0001;29.9656;;
58981.3927;(363.8246, 101.5139, -260.8761);83.2002;346.0001;29.9666;;
58981.4257;(364.3544, 101.5139, -260.8132);83.1001;346.0001;29.9386;;
58981.4587;(364.8842, 101.5139, -260.7493);83.0001;346.0001;29.9518;;
58981.4917;(365.1490, 101.5139, -260.7168);83.0001;346.0001;29.9966;;
58981.5257;(365.6786, 101.5139, -260.6519);82.9002;346.0001;29.9853;;
58981.5587;(366.2080, 101.5139, -260.5861);82.8002;345.9001;29.9629;;
58981.5927;(366.4727, 101.5139, -260.5527);82.8002;345.9001;29.9737;;
58981.6257;(367.0021, 101.5139, -260.4859);82.8002;345.9001;29.9790;;
58981.6588;(367.5316, 101.5139, -260.4191);82.8002;345.9001;29.9961;;
58981.6928;(367.7963, 101.5139, -260.3857);82.8002;345.9001;29.9824;;
58981.7258;(368.3257, 101.5139, -260.3188);82.8002;345.9001;29.9825;;
58981.7588;(368.8551, 101.5139, -260.2520);82.8002;345.9001;29.9858;;
58981.7928;(369.1198, 101.5139, -260.2186);82.8002;345.9001;29.9764;;
58981.8258;(369.6492, 101.5139, -260.1518);82.8002;345.9001;29.9861;;
58981.8588;(370.1786, 101.5139, -260.0849);82.8002;345.9001;29.9970;;
58981.8928;(370.4434, 101.5139, -260.0515);82.8002;345.9001;29.9987;;
58981.9258;(370.9728, 101.5139, -259.9847);82.8002;345.9001;29.9757;;
58981.9588;(371.5022, 101.5139, -259.9178);82.8002;345.9001;29.9637;;
58981.9928;(371.7669, 101.5139, -259.8843);82.8002;345.9001;29.9847;;
58982.0258;(372.2963, 101.5139, -259.8174);82.8002;345.9001;29.9757;;
58982.0588;(372.8257, 101.5139, -259.7505);82.8002;345.9001;29.9899;;
58982.0928;(373.0905, 101.5139, -259.7171);82.8002;345.9001;29.9810;;
58982.1258;(373.6199, 101.5139, -259.6502);82.8002;345.9001;29.9634;;
58982.1598;(374.1493, 101.5139, -259.5833);82.8002;345.9001;29.9829;;
58982.1928;(374.4140, 101.5139, -259.5499);82.8002;345.9001;29.9757;;
58982.2258;(374.9434, 101.5139, -259.4830);82.8002;345.9001;29.9810;;
58982.2598;(375.4728, 101.5139, -259.4161);82.8002;345.9001;29.9715;;
58982.2928;(375.7375, 101.5139, -259.3826);82.8002;345.9001;29.9805;;
58982.3258;(376.2670, 101.5139, -259.3157);82.8002;345.9001;29.9883;;
58982.3598;(376.7964, 101.5139, -259.2488);82.8002;345.9001;29.9691;;
58982.3928;(377.0611, 101.5139, -259.2154);82.8002;345.9001;29.9856;;
58982.4258;(377.5905, 101.5139, -259.1485);82.8002;345.9001;29.9968;;
58982.4598;(378.1199, 101.5139, -259.0816);82.8002;345.9001;29.9796;;
58982.4928;(378.3846, 101.5139, -259.0482);82.8002;345.9001;29.9774;;
58982.5268;(378.9141, 101.5139, -258.9813);82.8002;345.9001;29.9712;;
58982.5598;(379.4435, 101.5139, -258.9144);82.9002;345.9001;29.9685;;
58982.5928;(379.7083, 101.5139, -258.8814);82.9002;345.9001;29.9485;;
58982.6268;(380.2378, 101.5139, -258.8154);82.9002;345.9001;29.9652;;
58982.6598;(380.7673, 101.5139, -258.7494);82.9002;345.9001;29.9732;;
58982.6928;(381.0321, 101.5139, -258.7164);82.9002;345.9001;29.9735;;
58982.7268;(381.5616, 101.5139, -258.6505);82.9002;345.9001;29.9693;;
58982.7598;(382.0912, 101.5139, -258.5845);82.9002;345.9001;29.9746;;
58982.7928;(382.3559, 101.5139, -258.5517);82.9002;345.9001;29.9513;;
58982.8268;(382.8853, 101.5139, -258.4860);82.9002;345.9001;29.9783;;
58982.8598;(383.4148, 101.5139, -258.4203);82.9002;345.9001;29.9781;;
58982.8928;(383.6796, 101.5139, -258.3874);82.9002;345.9001;29.9704;;
58982.9268;(384.2090, 101.5139, -258.3216);82.9002;345.9001;29.9842;;
58982.9598;(384.7385, 101.5139, -258.2558);82.9002;345.9001;29.9798;;
58982.9938;(385.0033, 101.5139, -258.2228);82.9002;345.9001;29.9543;;
58983.0268;(385.5327, 101.5139, -258.1570);82.9002;345.9001;29.9768;;
58983.0598;(386.0623, 101.5139, -258.0911);82.9002;345.9001;29.9592;;
58983.0938;(386.3270, 101.5139, -258.0582);82.9002;345.9001;29.9759;;
58983.1268;(386.8565, 101.5139, -257.9922);82.9002;345.9001;29.9891;;
58983.1608;(387.3860, 101.5139, -257.9263);83.0001;345.9001;29.9586;;
58983.1938;(387.6508, 101.5139, -257.8938);83.0001;345.9001;29.9627;;
58983.2268;(388.1805, 101.5139, -257.8288);83.1002;345.9001;29.9555;;
58983.2608;(388.7102, 101.5139, -257.7647);83.8002;345.4001;29.9496;;
58983.2938;(388.9754, 101.5139, -257.7359);84.1001;345.3001;29.9393;;
58983.3278;(389.5062, 101.5139, -257.6811);84.2001;345.3001;29.9630;;
58983.3608;(390.0371, 101.5139, -257.6272);84.2001;345.3001;29.9588;;
58983.3939;(390.3026, 101.5139, -257.6003);84.2001;345.3001;29.9735;;
58983.4269;(390.8334, 101.5139, -257.5464);84.2001;345.2001;29.9840;;
58983.4609;(391.3643, 101.5139, -257.4925);84.2001;345.2001;29.9787;;
58983.4939;(391.6298, 101.5139, -257.4655);84.2001;345.2001;29.9748;;
58983.5279;(392.1606, 101.5139, -257.4117);84.4002;345.0001;29.9641;;
58983.5609;(392.6917, 101.5139, -257.3596);84.6002;344.9001;29.9597;;
58983.5939;(392.9573, 101.5139, -257.3345);84.6002;344.9001;29.9668;;
58983.6279;(393.4886, 101.5139, -257.2842);84.6002;344.9001;29.9804;;
58983.6609;(394.0198, 101.5139, -257.2340);84.6002;344.9001;29.9791;;
58983.6939;(394.2855, 101.5139, -257.2089);84.6002;344.9001;29.9954;;
58983.7279;(394.8167, 101.5139, -257.1587);84.6002;344.9001;29.9814;;
58983.7609;(395.3480, 101.5139, -257.1084);84.6002;344.9001;29.9885;;
58983.7939;(395.6136, 101.5139, -257.0833);84.6002;344.9001;29.9651;;
58983.8279;(396.1448, 101.5139, -257.0331);86.1001;344.7001;29.9666;;
58983.8619;(396.6772, 101.5139, -256.9968);88.6001;344.4001;29.9561;;
58983.8939;(396.9439, 101.5139, -256.9902);89.1001;344.3001;29.9203;;
58983.9279;(397.4775, 101.5139, -256.9819);89.1001;344.3001;29.9821;;
58983.9609;(398.0111, 101.5139, -256.9735);89.3001;344.2001;29.9912;;
58983.9949;(398.2779, 101.5139, -256.9702);90.7002;344.2001;29.9642;;
58984.0279;(398.8114, 101.5139, -256.9768);92.4002;344.0001;29.9442;;
58984.0619;(399.3446, 101.5139, -256.9991);94.9002;344.0001;29.9427;;
58984.0959;(399.6104, 101.5139, -257.0219);97.3002;344.0001;29.9194;;
58984.1289;(400.0569, 101.5139, -257.0791);100.0001;344.1001;29.8791;;
58984.1629;(400.4080, 101.5139, -257.1410);103.0001;344.0001;29.9089;;
58984.1959;(400.5530, 101.5139, -257.1745);107.0001;343.8001;29.8613;;
58984.2299;(400.7906, 101.5139, -257.2471);113.0001;343.6001;29.8969;;
58984.2629;(400.9684, 101.5139, -257.3226);117.4001;343.5001;29.8699;;
58984.2959;(401.0387, 101.5139, -257.3591);122.2001;343.3001;29.8803;;
58984.3299;(401.1482, 101.5139, -257.4280);127.5002;343.3001;29.9359;;
58984.3629;(401.2249, 101.5139, -257.4868);131.7001;343.6001;29.9011;;
58984.3959;(401.2534, 101.5139, -257.5122);134.6001;343.8001;29.9370;;
58984.4289;(401.2954, 101.5139, -257.5536);136.5001;344.0001;29.9784;;
58984.4619;(401.3228, 101.5139, -257.5825);138.8002;344.8001;29.9607;;
58984.4949;(401.3228, 101.5139, -257.5825);139.6001;345.0001;30.0418;;
58984.5289;(401.3228, 101.5139, -257.5825);139.6001;345.1001;30.0153;;
58984.5619;(401.3228, 101.5139, -257.5825);139.6001;345.1001;30.0248;;
58984.5949;(401.3228, 101.5139, -257.5825);139.6001;345.1001;30.0147;;
58984.6289;(401.3228, 101.5139, -257.5825);139.2001;345.1001;30.0107;;
58984.6629;(401.3228, 101.5139, -257.5825);138.4001;345.1001;29.9653;;
58984.6959;(401.3228, 101.5139, -257.5825);137.5002;344.9001;29.9676;;
58984.7299;(401.3228, 101.5139, -257.5825);136.1002;344.8001;29.9788;;
58984.7629;(401.3228, 101.5139, -257.5825);133.9001;344.6001;29.9435;;
58984.7959;(401.3228, 101.5139, -257.5825);131.4001;344.3001;29.9383;;
58984.8299;(401.3228, 101.5139, -257.5825);128.3001;344.3001;29.9412;;
58984.8639;(401.3228, 101.5139, -257.5825);125.5002;344.3001;29.9245;;
58984.8969;(401.3228, 101.5139, -257.5825);122.0001;344.3001;29.8994;;
58984.9299;(401.3228, 101.5139, -257.5825);119.2001;344.2001;29.9039;;
58984.9639;(401.3228, 101.5139, -257.5825);117.4001;344.2001;29.9101;;
58984.9969;(401.3228, 101.5139, -257.5825);115.3001;344.3001;29.9454;;
58985.0299;(401.3228, 101.5139, -257.5825);111.9001;344.4001;29.9270;;
58985.0639;(401.3228, 101.5139, -257.5825);109.9001;344.4001;29.9703;;
58985.0969;(401.3228, 101.5139, -257.5825);108.2001;344.6001;29.9447;;
58985.1299;(401.3228, 101.5139, -257.5825);106.1001;344.6001;29.9679;;
58985.1630;(401.3228, 101.5139, -257.5825);104.0001;344.7001;29.9589;;
58985.1960;(401.3228, 101.5139, -257.5825);104.0001;344.7001;29.9832;;
58985.2300;(401.3228, 101.5139, -257.5825);104.0001;344.7001;30.0215;;
58985.2630;(401.3978, 101.5139, -257.6012);104.0001;344.7001;29.9883;;
58985.2970;(401.4680, 101.5139, -257.6187);104.0001;344.7001;29.9799;;
58985.3300;(401.6636, 101.5139, -257.6677);104.0001;344.7001;29.9900;;
58985.3630;(401.9205, 101.5139, -257.7319);104.0001;344.7001;29.9732;;
58985.3970;(402.0681, 101.5139, -257.7688);104.0001;344.7001;29.9806;;
58985.4310;(402.3957, 101.5139, -257.8506);104.4001;344.7001;29.9767;;
58985.4640;(402.7588, 101.5139, -257.9439);105.4001;344.7001;29.9493;;
58985.4970;(402.9507, 101.5139, -257.9968);106.2001;344.7001;29.9691;;
58985.5310;(403.3520, 101.5139, -258.1135);107.7001;344.5001;29.9824;;
58985.5640;(403.7710, 101.5139, -258.2472);111.7001;343.8001;29.9630;;
58985.5970;(403.9818, 101.5139, -258.3311);116.7001;343.2001;29.9634;;
58985.6310;(404.3974, 101.5139, -258.5402);120.0001;342.6001;29.9637;;
58985.6640;(404.8116, 101.5139, -258.7793);121.7001;342.0001;29.9590;;
58985.6980;(405.0185, 101.5139, -258.9071);125.5001;340.9001;29.9778;;
58985.7310;(405.4200, 101.5139, -259.1936);130.1001;339.4001;29.9382;;
58985.7640;(405.8040, 101.5139, -259.5171);134.1001;338.0001;29.9420;;
58985.7970;(406.1688, 101.5139, -259.8708);135.7001;337.4001;29.9378;;
58985.8300;(406.3475, 101.5139, -260.0540);136.1001;337.1001;30.0126;;
58985.8640;(406.6765, 101.5166, -260.3936);136.9001;336.6001;30.0011;;
58985.8970;(406.8333, 101.5197, -260.5568);137.3001;336.4001;30.0154;;
58985.9300;(407.1472, 101.5274, -260.8791);137.4001;336.3001;30.0262;;
58985.9630;(407.4729, 101.5302, -261.2035);137.5001;336.2001;30.0313;;
58985.9970;(407.6409, 101.5272, -261.3670);137.5001;336.2001;30.0138;;
58986.0300;(407.9853, 101.5154, -261.6953);137.4001;336.1001;30.0119;;
58986.0640;(408.3326, 101.5140, -262.0186);136.0002;336.0001;30.0083;;
58986.0970;(408.5122, 101.5139, -262.1762);135.2001;336.0001;29.9873;;
58986.1300;(408.8797, 101.5139, -262.4886);135.0001;336.0001;29.9869;;
58986.1640;(409.2530, 101.5139, -262.8050);133.9001;336.5001;29.9856;;
58986.1970;(409.4439, 101.5139, -262.9622);132.5001;337.0001;29.9633;;
58986.2310;(409.8344, 101.5139, -263.2701);132.3001;337.2001;29.9704;;
58986.2640;(410.2262, 101.5139, -263.5721);132.0001;337.3001;29.9263;;
58986.2980;(410.6165, 101.5139, -263.8590);131.6001;337.5001;29.9504;;
58986.3310;(410.8102, 101.5139, -263.9944);131.4001;337.7001;29.9440;;
58986.3640;(411.1905, 101.5139, -264.2485);131.4001;337.7001;29.9813;;
58986.3980;(411.3758, 101.5139, -264.3675);131.4001;337.8001;29.9953;;
58986.4310;(411.7347, 101.5139, -264.5893);131.4001;337.8001;29.9765;;
58986.4640;(412.0763, 101.5139, -264.7885);131.4001;337.8001;29.9932;;
58986.4980;(412.2374, 101.5139, -264.8761);131.4001;337.8001;30.0032;;
58986.5310;(412.5446, 101.5139, -265.0440);131.3001;338.0001;29.9641;;
58986.5640;(412.8690, 101.5139, -265.2476);131.2001;338.0001;29.9534;;
58986.5980;(413.2077, 101.5139, -265.4797);130.9001;338.2001;29.9705;;
58986.6310;(413.3821, 101.5139, -265.6039);130.8001;338.2001;29.9651;;
58986.6640;(413.7390, 101.5139, -265.8666);130.7001;338.3001;29.9628;;
58986.6980;(413.9211, 101.5139, -266.0042);130.7001;338.3001;29.9937;;
58986.7310;(414.2908, 101.5139, -266.2901);130.7001;338.3001;29.9919;;
58986.7640;(414.6670, 101.5139, -266.5880);130.7001;338.3001;29.9634;;
58986.7970;(415.0483, 101.5139, -266.8958);130.7001;338.3001;29.9783;;
58986.8320;(415.2407, 101.5139, -267.0526);130.7001;338.3001;30.0035;;
58986.8650;(415.6282, 101.5139, -267.3715);130.8001;338.4001;29.8910;;
58986.8981;(416.0182, 101.5139, -267.6966);131.5001;339.0001;29.9746;;
58986.9311;(416.2122, 101.5139, -267.8633);132.1001;339.2001;29.9738;;
58986.9651;(416.5983, 101.5139, -268.2038);132.2001;339.3001;29.9800;;
58986.9981;(416.9856, 101.5139, -268.5483);133.0001;339.4001;29.9751;;
58987.0311;(417.1774, 101.5139, -268.7243);134.2001;339.5001;29.9890;;
58987.0651;(417.5544, 101.5139, -269.0860);134.4001;339.5001;29.9936;;
58987.0981;(417.9312, 101.5139, -269.4510);134.4001;339.5001;29.9732;;
58987.1311;(418.1192, 101.5139, -269.6340);134.8001;339.6001;30.0171;;
58987.1641;(418.4934, 101.5139, -270.0037);135.2001;339.6001;29.9716;;
58987.1981;(418.8658, 101.5139, -270.3771);135.2001;339.6001;30.0104;;
58987.2311;(419.0523, 101.5139, -270.5643);135.2001;339.6001;30.0013;;
58987.2651;(419.4257, 101.5139, -270.9391);135.2001;339.6001;29.9989;;
58987.2981;(419.7995, 101.5139, -271.3148);135.3001;339.6001;29.9765;;
58987.3311;(419.9863, 101.5139, -271.5031);135.4001;339.5001;29.9879;;
58987.3641;(420.3596, 101.5139, -271.8810);135.4001;339.5001;29.9797;;
58987.3981;(420.7331, 101.5139, -272.2593);135.4001;339.5001;30.0131;;
58987.4321;(420.9200, 101.5139, -272.4486);135.6001;339.5001;29.9863;;
58987.4651;(421.2925, 101.5139, -272.8287);136.7001;339.5001;29.9581;;
58987.4981;(421.6585, 101.5139, -273.2168);137.7001;339.7001;29.9485;;
58987.5321;(421.8382, 101.5139, -273.4146);138.4001;339.8001;29.9996;;
58987.5651;(422.1927, 101.5139, -273.8145);139.0001;340.0001;29.9362;;
58987.5981;(422.5429, 101.5139, -274.2179);140.2001;340.2001;29.9783;;
58987.6311;(422.7142, 101.5139, -274.4237);142.5001;340.7001;29.9828;;
58987.6651;(423.0399, 101.5139, -274.8484);143.8001;341.0001;30.0017;;
58987.6981;(423.3557, 101.5139, -275.2802);144.4001;341.0001;30.0079;;
58987.7311;(423.5113, 101.5139, -275.4977);146.2001;341.3001;29.9891;;
58987.7641;(423.8086, 101.5139, -275.9419);147.2001;341.5001;30.0333;;
58987.7971;(423.9533, 101.5139, -276.1666);147.2001;341.5001;30.0564;;
58987.8311;(424.2426, 101.5139, -276.6158);147.2001;341.5001;30.0495;;
58987.8641;(424.5320, 101.5139, -277.0648);147.2001;341.5001;30.0104;;
58987.8981;(424.8212, 101.5139, -277.5138);147.2001;341.5001;30.0252;;
58987.9311;(424.9658, 101.5139, -277.7382);147.2001;341.5001;30.0176;;
58987.9641;(425.2550, 101.5139, -278.1871);147.2001;341.5001;30.0200;;
58987.9981;(425.5442, 101.5139, -278.6359);147.2001;341.5001;30.0142;;
58988.0311;(425.6888, 101.5139, -278.8602);147.2001;341.5001;30.0126;;
58988.0651;(425.9779, 101.5139, -279.3090);147.0001;341.5001;29.9852;;
58988.0981;(426.2686, 101.5139, -279.7567);146.9001;341.5001;29.9965;;
58988.1311;(426.4144, 101.5139, -279.9802);146.9001;341.5001;30.0116;;
58988.1641;(426.7058, 101.5139, -280.4274);146.8001;341.5001;30.0222;;
58988.1981;(426.9975, 101.5139, -280.8738);146.8001;341.5001;29.9990;;
58988.2311;(427.1433, 101.5139, -281.0970);146.8001;341.5001;29.9784;;
58988.2651;(427.4351, 101.5139, -281.5434);147.0001;341.6001;29.9813;;
58988.2981;(427.7254, 101.5139, -281.9908);148.0001;342.0001;29.9633;;
58988.3311;(427.8667, 101.5139, -282.2171);150.2001;342.2001;30.0042;;
58988.3651;(428.1317, 101.5139, -282.6801);152.5001;342.3001;29.9816;;
58988.3981;(428.3779, 101.5139, -283.1534);154.1001;342.3001;29.9938;;
58988.4321;(428.4943, 101.5139, -283.3933);156.8001;342.2001;29.9833;;
58988.4651;(428.7044, 101.5139, -283.8838);160.5001;342.2001;29.9477;;
58988.4981;(428.8824, 101.5139, -284.3867);163.4001;342.2001;29.9632;;
58988.5321;(428.9586, 101.5139, -284.6424);165.3001;342.2001;29.9626;;
58988.5651;(429.0939, 101.5139, -285.1585);166.1001;342.2001;29.9661;;
58988.5981;(429.2220, 101.5139, -285.6765);166.1001;342.2001;30.0009;;
58988.6311;(429.2861, 101.5139, -285.9354);166.1001;342.2001;29.9909;;
58988.6652;(429.4143, 101.5139, -286.4534);166.1001;342.2001;29.9995;;
58988.6982;(429.5425, 101.5139, -286.9713);166.1001;342.2001;30.0026;;
58988.7312;(429.6066, 101.5139, -287.2303);166.1001;342.2001;29.9947;;
58988.7652;(429.7347, 101.5139, -287.7483);166.1001;342.2001;29.9869;;
58988.8782;(429.8629, 101.5139, -288.2663);166.1001;342.2001;29.9985;;
58988.8852;(430.1833, 101.5139, -289.5613);166.1001;342.2001;24.2280;;
58988.9152;(430.2474, 101.5139, -289.8203);166.1001;342.2001;26.4093;;
58988.9482;(430.3115, 101.5139, -290.0793);166.1001;342.2001;26.9735;;
58988.9822;(430.4397, 101.5139, -290.5973);166.1001;342.2001;27.2274;;
58989.0152;(430.5038, 101.5139, -290.8564);166.1001;342.2001;27.4786;;
58989.0482;(430.6320, 101.5139, -291.3744);166.1001;342.2001;27.7305;;
58989.0822;(430.7601, 101.5139, -291.8924);166.1001;342.2001;27.9238;;
58989.1152;(430.8242, 101.5139, -292.1514);166.1001;342.2001;28.1100;;
58989.1482;(430.9524, 101.5139, -292.6694);166.1001;342.2001;28.2820;;
58989.1822;(431.0806, 101.5139, -293.1874);166.1001;342.2001;28.4441;;
58989.2152;(431.1447, 101.5139, -293.4464);166.1001;342.2001;28.5957;;
58989.2482;(431.2728, 101.5139, -293.9644);166.1001;342.2001;28.7263;;
58989.2822;(431.4010, 101.5139, -294.4825);166.1001;342.2001;28.8452;;
58989.3152;(431.4651, 101.5139, -294.7415);166.1001;342.2001;28.9617;;
58989.3482;(431.5933, 101.5139, -295.2595);166.1001;342.2001;29.0462;;
58989.3822;(431.7214, 101.5139, -295.7775);166.1001;342.2001;29.1482;;
58989.4152;(431.7855, 101.5139, -296.0365);166.1001;342.2001;29.2227;;
58989.4492;(431.9137, 101.5139, -296.5545);166.1001;342.2001;29.2967;;
58989.4822;(432.0419, 101.5139, -297.0725);166.1001;342.2001;29.3618;;
58989.5152;(432.1060, 101.5139, -297.3315);166.1001;342.2001;29.4285;;
58989.5492;(432.2341, 101.5139, -297.8495);166.1001;342.2001;29.4736;;
58989.5822;(432.3623, 101.5139, -298.3675);166.1001;342.2001;29.5410;;
58989.6152;(432.4264, 101.5139, -298.6265);166.2001;342.2001;29.5527;;
58989.6492;(432.5536, 101.5139, -299.1447);169.0001;341.8001;29.6053;;
58989.6832;(432.6553, 101.5139, -299.6685);171.9001;341.8001;29.5959;;
58989.7172;(432.6928, 101.5139, -299.9326);173.0001;341.8001;29.6445;;
58989.7492;(432.7578, 101.5139, -300.4622);173.3001;341.9001;29.6175;;
58989.7832;(432.8199, 101.5139, -300.9922);174.8001;342.1001;29.7296;;
58989.8162;(432.8441, 101.5139, -301.2579);176.4001;342.4001;29.7425;;
58989.8502;(432.8775, 101.5139, -301.7904);177.0001;342.7001;29.7419;;
58989.8832;(432.9054, 101.5139, -302.3233);177.2001;342.9001;29.7310;;
58989.9162;(432.9184, 101.5139, -302.5898);177.4001;343.2001;29.7975;;
58989.9502;(432.9426, 101.5139, -303.1228);177.6001;343.3001;29.8234;;
58989.9832;(432.9649, 101.5139, -303.6560);177.7001;343.4001;29.8163;;
58990.0162;(432.9756, 101.5139, -303.9225);177.9001;343.7001;29.8496;;
58990.0502;(432.9951, 101.5139, -304.4558);178.1001;343.8001;29.8493;;
58990.0832;(433.0128, 101.5139, -304.9891);178.2001;343.9001;29.8502;;
58990.1162;(433.0212, 101.5139, -305.2558);178.3001;344.0001;29.8928;;
58990.1492;(433.0345, 101.5192, -305.7730);178.3001;344.0001;29.9211;;
58990.1832;(433.0453, 101.5382, -306.2704);178.3001;344.0001;29.9315;;
58990.2162;(433.0513, 101.5426, -306.5245);178.3001;344.0001;29.9130;;
58990.2502;(433.0642, 101.5398, -307.0424);178.3001;344.0001;29.9303;;
58990.2832;(433.0779, 101.5241, -307.5713);178.3001;344.0001;29.9303;;
58990.3162;(433.0849, 101.5159, -307.8370);178.3001;344.0001;29.9256;;
58990.3502;(433.0991, 101.5140, -308.3614);178.3001;344.0001;29.9503;;
58990.3832;(433.1135, 101.5139, -308.8866);178.3001;344.0001;29.9476;;
58990.4163;(433.1208, 101.5139, -309.1498);178.3001;344.0001;29.9709;;
58990.4503;(433.1357, 101.5139, -309.6772);178.3001;344.0001;29.9693;;
58990.4833;(433.1507, 101.5139, -310.2058);178.3001;344.0001;29.9694;;
58990.5163;(433.1583, 101.5139, -310.4704);178.3001;344.0001;29.9499;;
58990.5503;(433.1736, 101.5139, -311.0003);178.3001;344.0001;29.9698;;
58990.5833;(433.1890, 101.5139, -311.5308);178.4001;344.0001;29.9139;;
58990.6173;(433.1963, 101.5139, -311.7963);178.5001;344.0001;29.9608;;
58990.6503;(433.2099, 101.5139, -312.3276);178.9001;344.0001;29.9296;;
58990.6833;(433.2199, 101.5139, -312.8595);180.7001;344.1001;29.9331;;
58990.7173;(433.2166, 101.5139, -313.1255);182.0001;344.1001;29.9575;;
58990.7503;(433.1978, 101.5139, -313.6576);182.1001;344.1001;29.9617;;
58990.7843;(433.1782, 101.5139, -314.1898);182.2001;344.2001;29.9999;;
58990.8163;(433.1681, 101.5139, -314.4552);182.2001;344.2001;29.9381;;
58990.8503;(433.1600, 101.5139, -314.9456);182.2001;344.2001;30.0101;;
58990.8833;(433.1550, 101.5139, -315.4248);182.2001;344.2001;29.9918;;
58990.9173;(433.1513, 101.5139, -315.6685);182.2001;344.2001;29.9836;;
58990.9513;(433.1419, 101.5139, -316.1624);181.2001;343.9001;29.9708;;
58990.9843;(433.1390, 101.5139, -316.6638);179.9001;343.7001;29.9400;;
58991.0173;(433.1463, 101.5139, -317.1723);179.5001;343.7001;29.9112;;
58991.0503;(433.1512, 101.5139, -317.4288);179.3001;343.7001;29.9470;;
58991.0843;(433.1621, 101.5139, -317.9448);179.3001;343.7001;29.9792;;
